,smiles,logP,qed,SAS
724,COS(=O)(=O)F,-0.15289999999999992,0.44496415473167406,2.9048275897062776
725,CN(C)c1ccc2cc3ccc(N(C)C)cc3nc2c1,3.5200000000000022,0.6608644011478557,2.162854806380448
726,O=C(Cl)c1cccc([N+](=O)[O-])c1,1.9738,0.40212650624829405,1.917856946023221
727,NC(=S)c1c(Cl)cccc1Cl,2.627600000000001,0.714441281624925,2.054442246111554
728,O=C1CN(/N=C/C=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,0.7385999999999999,0.37207316814244373,3.1590933557160996
729,O=[N+]([O-])c1ccc2c[nH]nc2c1,1.4710999999999999,0.5106665276804899,2.6795583034892854
730,O=C1CCc2c1ccc1c2ccc2ccccc21,4.121900000000003,0.532686615120052,1.978976819315573
731,CCOP(=O)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,3.7732000000000028,0.5778859029351767,2.9664723211960773
732,COC(=O)c1ccccc1O,1.1787999999999998,0.6143884490200855,1.4617049516818454
733,O=C(O)c1ccc(/C=C/c2ccc([N+](=O)[O-])o2)cc1,3.056400000000001,0.672219033306521,2.1658277533938914
734,O=C(/N=c1\sn(C(=O)c2ccccc2[N+](=O)[O-])c2ccc([N+](=O)[O-])cc12)c1ccccc1[N+](=O)[O-],3.857000000000003,0.2965483375490698,3.0066333332096296
735,Nc1nc2cc(O)ccc2[nH]1,0.8506999999999998,0.5194193651444975,2.340517954163234
736,C[C@H]1CN1,-0.021899999999999975,0.3875899677614259,2.683733809695031
737,CCN(CC)CCn1nc2c3c(c(CO)ccc31)Sc1cc(Cl)ccc1-2,4.655400000000005,0.5222579773122772,2.888219094453266
738,CC1OC1C,0.7936,0.3853608395723411,2.917850818893209
739,Nc1ccc(-c2ccccc2)cc1,2.9358000000000013,0.6524355721249985,1.266264041506803
740,COC1=CC=CC=CC1,2.0328,0.5167504946435298,3.2752055220184566
741,ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,7.725599999999999,0.3412620690813264,3.5530864871760084
742,CCCCON(OC(C)=O)C(=O)c1ccc(Cl)cc1,2.9920000000000018,0.6163255394157399,2.538789180210909
743,CC1CCC(C(C)C)C(=O)C1,2.6477000000000013,0.5671614370220809,3.288588917102704
744,COP(=O)(OC)OC=C(Cl)Cl,2.6804000000000006,0.5401938935101219,3.7147959406928335
745,CC(C)CON=O,1.3404,0.3990486740455806,3.212038971139463
746,O=C(OC[C@H]1CO1)[C@H]1CCCC[C@@H]1C(=O)OC[C@H]1CO1,0.6768000000000001,0.526962243183329,3.640568768428122
747,Cc1cc(C)c(CN2C3c4ccccc4-c4ccccc4C32)c(C)c1,5.890460000000005,0.5308365374466396,3.09097297348079
748,COc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,4.176600000000003,0.7685152917750375,2.0428027896783636
749,Nc1ccc(Oc2ccc(Cl)cc2Cl)cc1,4.3679000000000014,0.8074181641013488,1.6237792445791008
750,CC(O)c1ccc2ccc3cccc4ccc1c2c34,4.637300000000002,0.48509545192445697,2.5154457207375813
751,O=CNc1ccc(Oc2ccc(Cl)cc2)cc1,3.7006000000000023,0.836921579541008,1.7234361265815306
752,NC(=O)C1(C(N)=O)O[C@H]1C(=O)c1ccccc1,-1.0224999999999995,0.39360726652673095,3.120821492224798
753,CC1C(O)CCC2=CC(=O)C3(C4OC4CO)OC3C21C,0.1898999999999998,0.7056063037917386,5.150135777380282
754,CCC1=C(O)C(=O)c2c(O)c(O)c(O)c(O)c2C1=O,1.1100999999999996,0.37915206749021796,3.022339367386369
755,O=C1NC2(CCCCC2)C(=O)N1CCN1CC1,0.5567,0.576091241908235,2.6765667681445304
756,CC(C)(C)N(CC(=O)c1ccc(O)c(CO)c1)Cc1ccccc1,3.3679000000000023,0.7987385650011551,2.294527209584423
757,Cc1c2ccccc2c(CBr)c2ccc3ccccc3c12,6.349520000000004,0.2159521785653936,2.176854969738601
758,Cc1c2cccc(C)c2nc2c1ccc1ccccc12,5.158040000000003,0.3130929426158615,1.995452930669952
759,COc1ccc(CON(OC(C)=O)C(=O)c2ccccc2)cc1,2.747300000000001,0.793836320407029,2.28116438835845
760,c1ccc2c(c1)CCC1CCCCC21,3.9066000000000027,0.5760444164000271,2.5914034218973843
761,CCCCCCCCCCCCN(C)N=O,4.520500000000004,0.27932834868186057,2.2720223215021793
762,ONc1ccc2ccccc2c1,2.640900000000001,0.6267307753584164,1.786363978990254
763,CC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])n1[N+](=O)[O-],0.5468999999999998,0.42527413242670115,3.407296993289572
764,COc1cc2c(c3oc(=O)c4c(c13)C(O)CC4=O)C1C=COC1O2,1.7673999999999996,0.7970358644058295,4.398592339493893
765,CCN(CC)CCn1nc2ccc(C)c3c2c1Sc1cc(Cl)ccc1-3,5.471520000000005,0.4636941738253173,2.939522958820195
766,[O-][N+](=Nc1ccccc1)c1ccccc1,3.612300000000002,0.4123582375548761,2.140637314608112
767,CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-1.0844999999999998,0.34715238418210637,4.711096657092338
768,COc1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,5.044000000000003,0.42954155894978735,2.0419735347015493
769,c1ccc2c(C3CO3)c3ccc4ccccc4c3cc2c1,5.217500000000003,0.26237535484795566,2.5204685275798155
770,O=C(NO)c1ccccc1,0.8056000000000003,0.44409634457370617,1.4231962897524362
771,O=[N+]([O-])c1cccc2ccccc12,2.748000000000001,0.49116998683506796,1.598279251048325
772,CC12CCC=C(C=O)C1(C=O)C2,1.5008,0.57945067941945,4.842384977033664
773,O=[N+]([O-])c1ccc2c3c4c(cccc4c4ccccc4c13)C1OC21,5.180400000000002,0.21044792528955483,3.280014980854606
774,c1ccc2cc3c(cc4c5c(cccc53)C3OC43)cc2c1,5.272200000000003,0.24022938167536195,3.1177148082857675
775,ClCc1ccc2cccc3c2c1-c1ccccc1-3,5.226000000000003,0.40612091588278265,2.1030801574868345
776,CCOCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,2.4097,0.7754572051155239,2.391063079759265
777,CC1CN(N=O)CC(C)O1,0.777,0.5104704037725574,3.860960334748893
778,O=c1[nH]sc2cc([N+](=O)[O-])ccc12,1.4978,0.5542110582166178,2.758912826931903
779,C[C@@H]1CNC[C@@H](C)O1,0.38320000000000004,0.49263053013424374,3.59538671097571
780,O=[N+]([O-])c1cc2cccc3c2c(c1[N+](=O)[O-])-c1ccccc1-3,4.303600000000003,0.4067617049069634,2.4141397343579722
781,Cc1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(C)c1,4.071040000000003,0.4112397351789666,2.8416903653082084
782,BrCc1ccccc1,2.5815,0.5693246285400515,1.4523765577396688
783,O=[N+]([O-])c1cc2ccccc2c2c([N+](=O)[O-])cccc12,3.809400000000002,0.40142389210679486,2.146825410776053
784,O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccc(O)cc1-2,4.101000000000001,0.4150764441232693,2.1777408966060126
785,O=[N+]([O-])c1ccc2c(c1)c([N+](=O)[O-])cc1ccccc12,3.809400000000002,0.40142389210679486,2.078054531655173
786,O=CNc1nc(-c2ccc([N+](=O)[O-])s2)cs1,2.3480999999999996,0.5159143709568502,2.775803859963716
787,Cn1c(NO)nc2c3cccnc3ccc21,1.9225999999999996,0.6073520196743984,2.5114822546125453
788,Cc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3,2.8002200000000013,0.6786752537711286,2.461847265202838
789,Cn1c2ccccc2c2ccccc21,3.331500000000002,0.5010145222980148,1.504523362427598
790,CC(C)=CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,3.3161000000000045,0.45180404872513324,4.2915370861758015
791,Oc1cc2c3ccccc3cc3ccc4cccc1c4c32,5.442800000000003,0.2925792552833897,2.0385786080252224
792,O=[P@@]1(N(CCCl)CCCl)NCCCO1,1.884,0.6057206690801091,4.173520934718004
793,O=[N+]([O-])c1ccc2ccc3c(O)ccc4c5ccccc5c1c2c34,5.351000000000003,0.19623519014003066,2.267258222050218
794,NNCCO,-1.5579999999999998,0.275272381761015,3.0228662521108483
795,C/C=C(\Cl)C=O,1.3279,0.3623771436727785,4.062801317516931
796,CC(C)(c1ccc(OC[C@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,3.567700000000002,0.689246342446574,2.934010026568547
797,CN(C)N=Nc1nc[nH]c1C(N)=O,0.0688999999999999,0.5105305434356862,3.4761993104483864
798,O=C1c2ccc(O)cc2-c2ccc(O)c3cccc1c23,3.4624000000000015,0.5099241491280783,2.1433854310189684
799,c1ccc2ncccc2c1,2.2348,0.5311915584041306,1.3477370589832063
800,Cc1cc2c(c3ccc4c(c13)C=CC(O)C4O)CCC2,3.0580200000000017,0.7690983013669618,3.6455646582016588
801,c1ccc(Cc2ccccc2OCC2CO2)cc1,3.0550000000000015,0.7491608895896618,2.1602723430651185
802,CCCCCCCCCCCCCCN(OC(C)=O)c1ccc2c(c1)Cc1ccccc1-2,8.243400000000008,0.1777183053153187,2.6514401543066057
803,COc1cc2c(c3c(C)cc4ccccc4c13)CCC2=O,4.438920000000003,0.6141629973560317,2.3574736204321685
804,[N-]=[N+]=NCC(O)Cn1cnc2c(N)ncnc21,0.0797,0.43772827433928296,3.4938908066060694
805,O=NN1CCC[C@@H]1c1cccnc1,1.8999,0.6479214510787613,3.0668484889443803
806,O=C(Cl)c1ccc(C(=O)Cl)cc1,2.4446000000000003,0.6913536643201288,1.9775252152539906
807,NC(=O)N(c1ccccc1)c1ccc(C(=O)O)cc1,2.6016000000000004,0.8848042336888711,1.8266596837277085
808,CC(=O)Nc1ccc2ccc3ccc(O)c4ccc1c2c34,4.248000000000003,0.5101656163816406,2.089578235816786
809,CC(C)(C)c1ccc(-c2ccc(N=O)cc2)cc1,5.049000000000004,0.6741816510528421,1.9543135798380682
810,COS(=O)(=O)OC,-0.476,0.501308312445765,2.996814536750323
811,C(CC[C@H]1CO1)C[C@H]1CO1,1.3444,0.4272808608664348,3.2101460490346065
812,Nc1ncnc2c1ncn2C(c1ccccc1)(c1ccccc1)c1ccccc1,4.248700000000003,0.4755070080612557,2.327750610251101
813,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3O,5.044120000000004,0.35393870406765665,2.890506476183038
814,CC(=O)N(C)N=O,0.1461,0.3491384766632692,3.2468516408227215
815,N=c1cc2oc3cc(N)ccc3nc-2c2ccccc12,3.147470000000001,0.28985384155839844,2.4989396680704825
816,Cc1ccc2cc3c4c(ccc3c3c2c1CC3)[C@@H](O)[C@H](O)C=C4,3.821120000000003,0.6197713541573014,3.706341929858402
817,CCCCN(CC(O)CCO)N=O,0.5132000000000001,0.4318929877126324,3.5120905132358766
818,OCC(O)CCl,-0.4216,0.47426091086771105,3.2284551576670584
819,CC(=O)O[C@@H](c1ccc2c(c1)OCO2)[C@@H]1CO1,1.4183000000000001,0.5864325477235539,3.1934575499139353
820,Cc1cc2ccccc2c2ccc3ccccc3c12,5.454620000000004,0.3593465920364741,1.7335181742937493
821,CCCCOc1ccc(/C=N/c2ccc(CC)cc2)cc1,5.178500000000005,0.5060093800519958,1.9010804426263697
822,CCCCOS(C)(=O)=O,0.7627,0.4410334817014579,2.1137771711051556
823,COc1nsc2ccc([N+](=O)[O-])cc12,2.2131,0.5626673388952586,2.512849816461369
824,CSCCl,1.5457,0.4465731001574195,3.3219845849295186
825,C1=CC23CCCC2(C=C1)O3,1.8041,0.46012113287452433,4.821835719364278
826,CC(=O)OCCOCCOCCOC(C)=O,0.14579999999999949,0.4174003712731854,2.147419804019661
827,O=C(Nc1ccccc1)c1cc2ccccc2c(N=Nc2cc(Cl)ccc2Cl)c1O,7.519900000000004,0.3248153556986449,2.3894913851532174
828,c1ccc2c(c1)-c1cc3c(ccc4ccccc43)nc1C1OC21,5.181000000000004,0.32970661247453315,3.0931491356960414
829,CCc1cc(O)cc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,3.0886000000000013,0.8102857597939888,3.4959936412208688
830,O=Cc1ccc2ccc3cccc4ccc1c2c34,4.396500000000002,0.3497333879144199,2.066534148778562
831,CC(=O)ON(OCc1ccc(C)cc1)C(=O)c1ccccc1,3.0471200000000014,0.8142376294124882,2.296719883241348
832,OC1c2ccc3c4c5c(cccc5cc3c2C2OC2C1O)C=C4,3.324600000000002,0.3868531148910159,4.076039457507977
833,Cc1c2ccccc2c(CCl)c2ccccc12,5.040220000000003,0.4129411868962603,1.9827180732063319
834,Nc1ccc(Cl)c(N)c1,1.5044,0.5397866981817154,1.8979933918409415
835,O=[N+]([O-])c1ccnc2ccccc12,2.143,0.49121081405272493,1.860615217784293
836,Cc1nc(N)cc2[nH]c3ccccc3c12,2.60672,0.5816562035642182,2.2608697914336116
837,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,2.68292,0.4596368040107207,2.535811197225172
838,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,-0.19628000000000012,0.4454004294146897,3.849317511398737
839,c1ccc2c(c1)c1ccccc1c1ccccc21,5.146200000000003,0.36517781288626455,1.0
840,O=[N+]([O-])c1ccc(CCl)cc1,2.3335999999999997,0.38948169603836147,1.768111105527998
841,c1ccc2c(c1)-c1ccc3c4c1c-2cc1cccc(c14)C1OC31,5.7664000000000035,0.26072668485775147,3.227601309609085
842,CCCCON(OC(C)=O)C(=O)c1ccc(Br)cc1,3.1011000000000015,0.614873626345248,2.6102113695600195
843,NCCNCCO,-1.4729999999999996,0.3814524418111515,2.3418065824754954
844,COC(=O)C1OC1c1ccccc1,1.2994999999999997,0.5057882493975244,2.6758575372090245
845,Fc1cc2cccnc2c2cccnc12,2.9221000000000013,0.5188563017582588,2.094595706216504
846,COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2c1,4.680400000000003,0.33947284213338147,2.3267589284843346
847,Cc1ccc(C(=O)Cl)cc1,2.3740200000000007,0.5679905040929671,1.5650488538550018
848,Nc1c(Cl)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.7386,0.46048765977830153,2.3107113549229066
849,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,3.2056000000000022,0.6818492617177718,1.9138513234278118
850,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,-0.21000000000000008,0.36590226246247454,2.4530522988879397
851,COc1ccc(N)c2c1C(=O)c1ccccc1C2=O,2.0527999999999995,0.6737529405075878,1.9707511205927304
852,CC(=O)O[C@H]1C[C@@H]2C(COC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@H]2[C@@]12CO2,2.742000000000001,0.33306339619804104,4.941106185385329
853,CCOc1ccc(NO)cc1,1.8863999999999999,0.6513252603122377,1.7517839591260138
854,CC(=O)O[C@@H](C)CN(C[C@H](C)OC(C)=O)N=O,0.873,0.3762405758397291,3.83335230515869
855,c1ccc2c(C3CO3)c3ccccc3cc2c1,4.064300000000002,0.44469816361662023,2.4175570373752997
856,C=CC=C,1.3584,0.3963339686814092,3.6395999695449035
857,C=CCBr,1.5673,0.364463143017738,3.3858461233910573
858,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,4.4861400000000025,0.48641016175890156,2.2946637686993423
859,Nc1ncnc2c1ncn2Cc1ccc([N+](=O)[O-])cc1,1.3649999999999998,0.5676015716085667,2.171206483650547
860,Nc1ccc(CO)c([N+](=O)[O-])c1,0.6693,0.3855019856702799,2.212226176792452
861,COc1ccc2cc([N+](=O)[O-])c3ccc(=O)oc3c2c1,2.8630000000000013,0.3095448532605137,2.3485045316551734
862,c1ccc(-c2ccccc2OCC2CO2)cc1,3.1312000000000015,0.7469736205070414,2.0848339604522224
863,C[C@]1(c2ccc([N+](=O)[O-])cc2)CO1,1.8401999999999998,0.39511892308903157,2.7699168868622497
864,CNN,-0.9205000000000001,0.27331503611697344,2.9731878078657523
865,C1=Cc2cc3c4ccccc4ccc3c3cccc1c23,5.6300000000000034,0.31322689934671355,2.1842134876991306
866,CC(=O)c1cccc([N+](=O)[O-])c1,1.7973999999999999,0.381035510605069,1.6082699267924525
867,Nc1ccccc1O,0.9743999999999999,0.3849667558355937,1.6900509876575782
868,O=[N+]([O-])c1ccc2ccc3c4ccccc4c([N+](=O)[O-])c4ccc1c2c43,5.553600000000003,0.18196342363134224,2.428493106927279
869,COCCOCCOCCOC,0.3124,0.4761817023320393,1.938516490460266
870,CO[C@@H]1C[C@](C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](O)[C@@H](N(C)C)[C@H]1O,0.8737999999999999,0.31247555954682155,5.765632198595059
871,CC1=CC2=C(C=O)C(=O)C(C)(O)C(O)C2=CO1,-0.005599999999999938,0.49405958502218633,4.772400626837012
872,CC1=C[C@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,3.0679000000000016,0.6988400512602978,3.5749111277931025
873,O=c1cc(CO)occ1O,-0.1623,0.5710344964963259,2.7063462897524353
874,O=[N+]([O-])c1cc(Cl)ccc1Cl,2.9016,0.5065691418971879,1.7005441028754777
875,CCCON(OC(C)=O)C(=O)c1ccccc1,1.9485,0.7508905133681764,2.5218832757849103
876,O=C1OCC(C(Br)Br)=C1Cl,2.152,0.5462416584843613,3.6642948104624953
877,C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,1.1937,0.5154645855073497,4.8996275722520775
878,Cc1cc2nc(N)sc2cc1C,2.4953400000000006,0.6727908954042202,2.151770932037209
879,Cn1c([N+](=O)[O-])nc2ccccc21,1.4814999999999998,0.48924458617392336,2.3525589807780563
880,Nc1cccc(N)c1C(=O)O,0.5491999999999999,0.5123903919361276,2.084765323034631
881,Cc1cc(O)c2c(c1O)C(=O)c1cc(O)cc(O)c1C2=O,1.5928200000000012,0.46644582817217317,2.5515922468057965
882,O=c1ccc(=O)[nH][nH]1,-0.9368000000000001,0.4546939811074878,2.8754202184268074
883,O=[N+]([O-])c1c(-c2ccc(Cl)cc2)nc2n1CCS2,3.2174000000000014,0.626256799291349,2.717638955403679
884,CC1CC(=O)O1,0.3218,0.3967364100558657,2.673741311513213
885,ClCC(Cl)CBr,2.2275,0.5879506481372829,4.3136151576670585
886,Nc1ccc(N)c2c1C(=O)c1cccc([N+](=O)[O-])c1C2=O,1.5346000000000002,0.39551220084207855,2.417268721646744
887,CCN(CC)[N+]([O-])=NO,0.5949,0.3480124435491445,3.8713838600683665
888,CCc1cc(O)cc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,3.0886000000000013,0.8102857597939888,3.4959936412208688
889,C=C(Br)C=O,1.0938999999999999,0.38814676754923916,3.826859151519132
890,O=[P@]1(N(CCCl)CCCl)N[C@H](O)CCO1,1.2024,0.5838139477761041,4.596162548415758
891,O=[N+]([O-])c1ccc2c(O)cc3cccc4ccc1c2c43,4.197800000000001,0.3178220983140643,2.2180429208975116
892,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],1.60142,0.5545811672294876,1.7252655418640295
893,Nc1cccc2cc3c(nc12)CCCC3,2.695800000000001,0.6608917420727911,2.2334411607619593
894,c1ccc2c(c1)Cc1c(c3ccccc3c3ccccc13)C2,5.488000000000004,0.3290623022002633,1.905080826970618
895,C[C@@H](O)CN(C[C@@H](C)O)N=O,-0.2685999999999999,0.43091463448816864,4.045862183491487
896,Nc1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2ncnc1-2,1.4618999999999998,0.5280021721715373,2.6069463794219523
897,Nc1ccc(-c2ccc(N)cc2[N+](=O)[O-])cc1,2.4262000000000006,0.469291083793865,2.0043110990254984
898,c1cc2ccc3cc4ccoc4c4ccc(c1)c2c34,5.330200000000002,0.3343847860361443,2.2661129111358527
899,CC(C)(C)c1ccc(OCC2CO2)cc1,2.761700000000001,0.709232127531685,2.278237315426839
900,c1cc2c3c(cccc3c1)C1NC21,2.5388,0.5982112577012986,3.132961487312974
901,O=[N+]([O-])c1cc2c3c(c1)CCc1cc([N+](=O)[O-])cc(c1-3)CC2,3.367200000000002,0.6276749743641847,2.5999413716646576
902,NNc1nncc2ccccc12,0.9153999999999998,0.480554166108739,2.244307715253992
903,O=[N+]([O-])c1cc(O)c2ccc3cccc4ccc1c2c34,4.197800000000001,0.3178220983140643,2.238139277172815
904,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,1.2377,0.693034350038367,3.7529631375656427
905,Nc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,2.9963000000000006,0.4369330118089635,3.330091511582471
906,CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,1.4082999999999997,0.16566873523016518,5.028745619305805
907,O=C/C(Br)=C(\Br)C(=O)O,1.2712999999999999,0.598916711396035,3.8869440911416397
908,Cc1cn2c([N+](=O)[O-])c(-c3ccc([N+](=O)[O-])cc3)nc2s1,3.187620000000001,0.5456424237569133,2.7165953445701003
909,CC(C)(C)OC(=O)[C@H](N)CN=[N+]=[N-],0.9656999999999998,0.3071665236540175,3.465209953795318
910,O=[N+]([O-])c1ccc2ccc3cccc([N+](=O)[O-])c3c2c1,3.809400000000002,0.4014238921067948,2.1274976635233056
911,CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,4.810600000000004,0.75641175721287,2.670786229594949
912,CC(=O)OC(C)CN(CC(C)OC(C)=O)N=O,0.873,0.3762405758397291,3.83335230515869
913,Nc1nc2c(s1)CCc1ncccc1-2,1.8859,0.7109438917434772,2.6568880903825693
914,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1.2683,0.8910262977655082,2.4120525133584483
915,CCc1cc2c(c3ccc4ccccc4c13)CCC2=O,4.684300000000003,0.5802939290928683,2.281707837831757
916,O=C1OC(O)C(CCl)=C1Cl,0.5932999999999999,0.47761873054601744,3.9859505441037477
917,O=[N+]([O-])c1cc2ccc(N(CCCl)CCCl)cc2o1,3.6250000000000027,0.46434222988280993,2.8557084500557224
918,Nc1ccc(/C=C/c2ccc(Cl)cc2)cc1,4.092600000000003,0.609238041536151,1.6943815857162257
919,O=C(Nc1ccccc1[N+](=O)[O-])c1csc([N+](=O)[O-])c1,2.8168000000000015,0.6869160820096621,2.221788802384445
920,Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1,4.4764200000000045,0.7257720205006495,2.142545742733997
921,CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(NC(C)=O)cc1,4.053600000000002,0.5381912771410364,2.3530353106694815
922,O=C1c2ccccc2C(=O)c2c1cc(O)c(CO)c2O,1.3655000000000002,0.6203819640195609,2.3346676835033264
923,ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,4.958200000000001,0.6292917155488371,4.63525735091056
924,CCc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,3.471000000000002,0.6860925971765544,2.1025612802444016
925,c1ccc2c(c1)ccc1c2ccc2ccc3ccccc3c21,6.299400000000004,0.29152582766624097,1.6366111617672061
926,C[C@H]1CN(N=O)C(=O)NC1=O,-0.14430000000000004,0.5375802498522331,3.789788818357172
927,OCC(Cl)CCl,0.8249,0.5470204373327194,3.8535905422824417
928,BrCBr,1.7337,0.49009217871796995,3.4801647309426755
929,OC[C@H](Cl)CCl,0.8249,0.5470204373327194,3.8535905422824417
930,Fc1ccc2cccnc2c1F,2.513000000000001,0.5840485195000186,1.9058474437607789
931,Brc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,5.727700000000004,0.5265058532959709,2.895928026115085
932,CCN(CCC#N)c1cc(NC(C)=O)c(-n2nc3c(Br)cc(N)c(Cl)c3n2)cc1OC,4.125580000000003,0.4620272316719686,3.174607052018687
933,COC(=O)C12OC1(C)C(C)(O)OC2=O,-1.0476,0.3316031834323512,4.610955958300086
934,CCN(CCO[N+](=O)[O-])[N+](=O)[O-],-0.29169999999999985,0.409933157839789,3.455416499373099
935,Fc1ccc2ncccc2c1F,2.513000000000001,0.5840485195000186,1.8864180319960742
936,CNC1Cc2cccc3cccc(c23)C1,2.5264000000000006,0.7404319109669695,2.2322957062165045
937,CN(C)CCCCl,1.1769,0.5071797268270013,2.203131278831771
938,CC1(C)CC(O)CC(C)(C)N1O,1.3895,0.5815016650104231,2.9727123306386076
939,CCN1CCN=N1,0.6890999999999999,0.474968132015163,4.144290509601002
940,Cc1cnc2ccccc2c1,2.5432200000000007,0.5519055037199659,1.5772464901433825
941,OC1c2cccc3ccc4c5ccccc5cc(c4c23)C1O,4.226600000000004,0.4749473267064725,3.0835400464139813
942,CC1(C)C[C@H]2C=C(CO)[C@@]3(C=O)C[C@@]3(C)[C@@H]2C1,2.5664000000000007,0.5887222439477218,4.768162842024877
943,c1ccc2c(c1)[nH]c1cnccc12,2.7161,0.5489485570430717,1.8880456671685906
944,CCc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1,4.1373000000000015,0.5064530565705773,2.4041388723145154
945,CC/C=C/C=C/C=C/C=C/OCC(O)CO,1.9484999999999997,0.4891662000762601,3.873377700113844
946,CNC(=O)N(O)C(C)=O,-0.4365000000000001,0.34660733625544876,3.038923811421361
947,Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],2.2846,0.4639743195894363,2.7280719248691394
948,O=C1c2ccccc2C(=O)c2c(O)cc(O)cc21,1.8732,0.628686275140444,2.0416938875303767
949,O=[N+]([O-])c1ccc(/C=C/c2ccccc2)cc1,3.765200000000002,0.4530954127515681,1.6655648549959725
950,Cc1ccc2ccccc2n1,2.5432200000000007,0.5519055037199659,1.4626955286049217
951,N=NCCCO,0.39977,0.3804736638985114,3.581395932901545
952,[O-][n+]1ccc(NO)c2ccccc21,1.2743,0.3905721487488994,2.8758039911730666
953,CC(=O)ON(OCc1ccccc1)C(=O)c1ccccc1,2.7387000000000015,0.8104788178724861,2.2444220819706313
954,COC(=O)c1oc([N+](=O)[O-])c(Cl)c1Cl,2.2812,0.4494131087506338,3.156626739538293
955,CCOP(=S)(OCC)OP(=S)(OCC)OCC,3.5980000000000025,0.5694547378804272,3.3494151751800896
956,c1cc2ccc3cncc4ccc(c1)c2c34,3.979000000000002,0.3938070724969092,2.034470590732946
957,O=Nc1ccc2ccc3cccc4ccc1c2c34,4.981900000000003,0.33522539382200983,2.260320215541986
958,CN(CCCl)CCCl,1.3958,0.555740070043485,2.7521786599852494
959,COc1c(O)c2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,1.9820999999999998,0.7997233619771872,4.2968142698009535
960,c1ccc2c(c1)-c1ccccc1C1C2N1C1CCCCC1,5.097700000000003,0.6544454664569794,2.956042280813241
961,O=[N+]([O-])c1ccc2c(ccc3ccc([N+](=O)[O-])cc32)c1,3.809400000000002,0.4014238921067948,2.0114619492375923
962,CC(C)COC(=O)/C=C/c1ccc([N+](=O)[O-])o1,2.4002000000000008,0.34074661343513074,2.4606134045830323
963,NCCNCCNCCN,-1.916999999999998,0.3159259759712412,2.4676561798623258
964,O=[N+]([O-])c1ccc2c3cccc4ccc([N+](=O)[O-])c(c5cccc1c25)c43,5.553600000000002,0.18196342363134224,2.3604037098378825
965,COc1c2ccoc2nc2c(OC)c3c(cc12)OCO3,2.7269000000000005,0.7150183629602055,2.9096046548078824
966,Cn1sc(Cl)cc1=O,1.1002,0.5416689624731026,3.432796242402831
967,COc1ccc2c(c1)[nH]c1c(C)nccc12,3.033120000000001,0.6728642510267777,2.1299093449135498
